Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
G02,Absolute Quantification,ABS,S7_02,Ch2Unknown,2,Multi,4090,ddPCR Supermix for Probes (no dUTP),81800,,,4190,4000,17449,556,17242,173,207,383,3580,18005,,,,,,,,0.983,,,1.015,0.95,49.6,,,50.4,48.7,1,1,0,9783.4,2171.7,9548.3,,,,,4142,4043,,,,,,,1,0.966,,,49.99,49.15
G03,Absolute Quantification,ABS,S7_03,Ch1Unknown,1,Multi,2970,ddPCR Supermix for Probes (no dUTP),59400,,,3030,2920,16883,1467,16525,358,376,1091,2640,18350,,,,,,,,0.995,,,1.023,0.968,49.9,,,50.6,49.2,1,1,0,10660,1221.6,9905.2,,,,,3002,2943,,,,,,,1.009,0.981,,,50.23,49.53
G03,Absolute Quantification,ABS,S7_03,Ch2Unknown,2,Multi,2990,ddPCR Supermix for Probes (no dUTP),59800,,,3050,2930,16901,1449,16525,358,376,1091,2640,18350,,,,,,,,0.995,,,1.023,0.968,49.9,,,50.6,49.2,1,1,0,9706.5,2107.4,9106.5,,,,,3017,2957,,,,,,,1.009,0.981,,,50.23,49.53
G04,Absolute Quantification,ABS,S7_04,Ch1Unknown,1,Multi,1986,ddPCR Supermix for Probes (no dUTP),39720,,,2023,1951,14901,3378,14335,566,619,2759,1770,18279,,,,,,,,0.991,,,1.016,0.965,49.8,,,50.4,49.1,1,1,0,10488,1249.3,8780.8,,,,,2005,1968,,,,,,,1.004,0.978,,,50.09,49.44
G04,Absolute Quantification,ABS,S7_04,Ch2Unknown,2,Multi,2005,ddPCR Supermix for Probes (no dUTP),40100,,,2042,1969,14954,3325,14335,566,619,2759,1770,18279,,,,,,,,0.991,,,1.016,0.965,49.8,,,50.4,49.1,1,1,0,9709.3,2061.4,8318.1,,,,,2024,1987,,,,,,,1.004,0.978,,,50.09,49.44
G05,Absolute Quantification,ABS,S7_05,Ch1Unknown,1,Multi,971,ddPCR Supermix for Probes (no dUTP),19420,,,990,952,10609,8272,9885,724,776,7496,862,18881,,,,,,,,0.992,,,1.02,0.965,49.8,,,50.5,49.1,1,1,0,10385,1269.8,6391.4,,,,,981,961,,,,,,,1.006,0.978,,,50.16,49.46
G05,Absolute Quantification,ABS,S7_05,Ch2Unknown,2,Multi,978,ddPCR Supermix for Probes (no dUTP),19560,,,998,959,10661,8220,9885,724,776,7496,862,18881,,,,,,,,0.992,,,1.02,0.965,49.8,,,50.5,49.1,1,1,0,9660.6,2008.5,6329.2,,,,,988,969,,,,,,,1.006,0.978,,,50.16,49.46
G06,Absolute Quantification,ABS,S7_06,Ch1Unknown,1,Multi,480,ddPCR Supermix for Probes (no dUTP),9600,,,492,468,6499,12909,5934,565,606,12303,427,19408,,,,,,,,0.992,,,1.027,0.958,49.8,,,50.7,48.9,1,1,0,10344,1275.8,4312.5,,,,,486,474,,,,,,,1.01,0.975,,,50.25,49.36
G06,Absolute Quantification,ABS,S7_06,Ch2Unknown,2,Multi,483,ddPCR Supermix for Probes (no dUTP),9660,,,495,472,6540,12868,5934,565,606,12303,427,19408,,,,,,,,0.992,,,1.027,0.958,49.8,,,50.7,48.9,1,1,0,9675.6,1991.5,4580.9,,,,,489,477,,,,,,,1.01,0.975,,,50.25,49.36
G07,Absolute Quantification,ABS,S7_07,Ch1Unknown,1,Multi,240,ddPCR Supermix for Probes (no dUTP),4800,,,248,232,3442,15224,3172,270,363,14861,219,18666,,,,,,,,0.971,,,1.016,0.925,49.3,,,50.4,48.1,1,1,0,10365,1299,2970.8,,,,,243.9,235.7,,,,,,,0.994,0.948,,,49.9,48.7
G07,Absolute Quantification,ABS,S7_07,Ch2Unknown,2,Multi,247,ddPCR Supermix for Probes (no dUTP),4940,,,255,239,3535,15131,3172,270,363,14861,219,18666,,,,,,,,0.971,,,1.016,0.925,49.3,,,50.4,48.1,1,1,0,9765.2,1993.9,3465.6,,,,,251.2,242.9,,,,,,,0.994,0.948,,,49.9,48.7
G08,Absolute Quantification,ABS,S7_08,Ch1Unknown,1,Multi,117,ddPCR Supermix for Probes (no dUTP),2340,,,122,112,1931,18456,1729,202,202,18254,104,20387,,,,,,,,1,,,1.06,0.94,50,,,51.6,48.4,1,1,0,10235,1283.4,2131.2,,,,,119.7,114.4,,,,,,,1.032,0.968,,,50.8,49.2
G08,Absolute Quantification,ABS,S7_08,Ch2Unknown,2,Multi,117,ddPCR Supermix for Probes (no dUTP),2340,,,122,112,1931,18456,1729,202,202,18254,104,20387,,,,,,,,1,,,1.06,0.94,50,,,51.6,48.4,1,1,0,9592.9,1960.7,2683.6,,,,,119.7,114.4,,,,,,,1.032,0.968,,,50.8,49.2
G09,Absolute Quantification,ABS,S7_09,Ch1Unknown,1,Multi,59.7,ddPCR Supermix for Probes (no dUTP),1194,,,63.5,56,957,18372,855,102,120,18252,53.2,19329,,,,,,,,0.98,,,1.07,0.89,49.5,,,51.8,47.3,1,1,0,10365,1300.6,1749.4,,,,,61.7,57.8,,,,,,,1.026,0.936,,,50.7,48.4
G09,Absolute Quantification,ABS,S7_09,Ch2Unknown,2,Multi,60.9,ddPCR Supermix for Probes (no dUTP),1218,,,64.7,57.1,975,18354,855,102,120,18252,53.2,19329,,,,,,,,0.98,,,1.07,0.89,49.5,,,51.8,47.3,1,1,0,9699.6,1977.6,2367.1,,,,,62.8,58.9,,,,,,,1.026,0.936,,,50.7,48.4
G10,Absolute Quantification,ABS,S7_10,Ch1Unknown,1,Multi,28,ddPCR Supermix for Probes (no dUTP),560,,,30.6,25.4,455,18893,408,47,51,18842,25.1,19348,,,,,,,,0.99,,,1.12,0.86,49.8,,,53,46.5,1,1,0,10438,1319.5,1533.9,,,,,29.3,26.7,,,,,,,1.06,0.93,,,51.4,48.1
G10,Absolute Quantification,ABS,S7_10,Ch2Unknown,2,Multi,28.2,ddPCR Supermix for Probes (no dUTP),564,,,30.8,25.7,459,18889,408,47,51,18842,25.1,19348,,,,,,,,0.99,,,1.12,0.86,49.8,,,53,46.5,1,1,0,9762.4,1995.9,2180.1,,,,,29.6,26.9,,,,,,,1.06,0.93,,,51.4,48.1
G11,Absolute Quantification,ABS,S7_11,Ch1Unknown,1,Multi,14.5,ddPCR Supermix for Probes (no dUTP),290,,,16.3,12.6,237,19156,211,26,30,19126,12.9,19393,,,,,,,,0.98,,,1.16,0.81,49.6,,,54.1,45.1,1,1,0,10666,1347.5,1461.4,,,,,15.4,13.5,,,,,,,1.07,0.89,,,51.9,47.3
G11,Absolute Quantification,ABS,S7_11,Ch2Unknown,2,Multi,14.7,ddPCR Supermix for Probes (no dUTP),294,,,16.6,12.9,241,19152,211,26,30,19126,12.9,19393,,,,,,,,0.98,,,1.16,0.81,49.6,,,54.1,45.1,1,1,0,9913.4,2014.6,2112.7,,,,,15.7,13.8,,,,,,,1.07,0.89,,,51.9,47.3
G12,Absolute Quantification,ABS,S7_12,Ch1Unknown,1,Multi,7.8,ddPCR Supermix for Probes (no dUTP),156,,,9.2,6.3,114,17222,102,12,21,17201,6.94,17336,,,,,,,,0.93,,,1.16,0.69,48,,,54,42,1,1,0,10649,1338.3,1399.6,,,,,8.5,7,,,,,,,1.05,0.81,,,51.3,44.8
G12,Absolute Quantification,ABS,S7_12,Ch2Unknown,2,Multi,8.4,ddPCR Supermix for Probes (no dUTP),168,,,9.9,6.9,123,17213,102,12,21,17201,6.94,17336,,,,,,,,0.93,,,1.16,0.69,48,,,54,42,1,1,0,9825.1,2002,2057.5,,,,,9.1,7.6,,,,,,,1.05,0.81,,,51.3,44.8
H01,Absolute Quantification,ABS,S8_01,Ch1Unknown,1,Multi,5000,ddPCR Supermix for Probes (no dUTP),100000,,,5150,4860,17900,260,17883,17,35,225,4910,18160,,,,,,,,0.983,,,1.024,0.943,49.6,,,50.6,48.6,1,1,0,11039,1071.4,10897,,,,,5070,4930,,,,,,,1.004,0.963,,,50.1,49.1
H01,Absolute Quantification,ABS,S8_01,Ch2Unknown,2,Multi,5080,ddPCR Supermix for Probes (no dUTP),101600,,,5240,4940,17918,242,17883,17,35,225,4910,18160,,,,,,,,0.983,,,1.024,0.943,49.6,,,50.6,48.6,1,1,0,9740.7,2027.5,9637.9,,,,,5160,5010,,,,,,,1.004,0.963,,,50.1,49.1
H02,Absolute Quantification,ABS,S8_02,Ch1Unknown,1,Multi,3970,ddPCR Supermix for Probes (no dUTP),79400,,,4060,3880,17320,615,17297,23,52,563,3920,17935,,,,,,,,0.986,,,1.018,0.954,49.6,,,50.5,48.8,1,1,0,10863,1118.1,10529,,,,,4016,3922,,,,,,,1.002,0.969,,,50.06,49.23
H02,Absolute Quantification,ABS,S8_02,Ch2Unknown,2,Multi,4020,ddPCR Supermix for Probes (no dUTP),80400,,,4120,3930,17349,586,17297,23,52,563,3920,17935,,,,,,,,0.986,,,1.018,0.954,49.6,,,50.5,48.8,1,1,0,9793.7,2031.5,9540.1,,,,,4074,3978,,,,,,,1.002,0.969,,,50.06,49.23
H03,Absolute Quantification,ABS,S8_03,Ch1Unknown,1,Multi,2880,ddPCR Supermix for Probes (no dUTP),57600,,,2940,2830,16621,1573,16599,22,83,1490,2860,18194,,,,,,,,0.984,,,1.011,0.957,49.6,,,50.3,48.9,1,1,0,10610,1160.1,9793.1,,,,,2909,2852,,,,,,,0.998,0.97,,,49.95,49.25
H03,Absolute Quantification,ABS,S8_03,Ch2Unknown,2,Multi,2930,ddPCR Supermix for Probes (no dUTP),58600,,,2980,2870,16682,1512,16599,22,83,1490,2860,18194,,,,,,,,0.984,,,1.011,0.957,49.6,,,50.3,48.9,1,1,0,9652.5,1949.9,9012.4,,,,,2956,2898,,,,,,,0.998,0.97,,,49.95,49.25
H04,Absolute Quantification,ABS,S8_04,Ch1Unknown,1,Multi,1978,ddPCR Supermix for Probes (no dUTP),39560,,,2013,1944,16031,3665,16001,30,116,3549,1970,19696,,,,,,,,0.986,,,1.01,0.962,49.6,,,50.3,49,1,1,0,10513,1209.1,8782,,,,,1996,1961,,,,,,,0.998,0.974,,,49.96,49.34
H04,Absolute Quantification,ABS,S8_04,Ch2Unknown,2,Multi,2006,ddPCR Supermix for Probes (no dUTP),40120,,,2042,1972,16117,3579,16001,30,116,3549,1970,19696,,,,,,,,0.986,,,1.01,0.962,49.6,,,50.3,49,1,1,0,9687.8,1954.9,8282.6,,,,,2024,1989,,,,,,,0.998,0.974,,,49.96,49.34
H05,Absolute Quantification,ABS,S8_05,Ch1Unknown,1,Multi,993,ddPCR Supermix for Probes (no dUTP),19860,,,1012,974,11062,8341,11011,51,127,8214,986,19403,,,,,,,,0.989,,,1.016,0.962,49.7,,,50.4,49.1,1,1,0,10503,1249.6,6525.3,,,,,1003,984,,,,,,,1.003,0.976,,,50.08,49.38
H05,Absolute Quantification,ABS,S8_05,Ch2Unknown,2,Multi,1004,ddPCR Supermix for Probes (no dUTP),20080,,,1023,985,11138,8265,11011,51,127,8214,986,19403,,,,,,,,0.989,,,1.016,0.962,49.7,,,50.4,49.1,1,1,0,9761.9,1968.6,6442.2,,,,,1014,994,,,,,,,1.003,0.976,,,50.08,49.38
H06,Absolute Quantification,ABS,S8_06,Ch1Unknown,1,Multi,487,ddPCR Supermix for Probes (no dUTP),9740,,,499,476,6533,12728,6506,27,95,12633,485,19261,,,,,,,,0.987,,,1.021,0.953,49.7,,,50.5,48.8,1,1,0,10336,1270.9,4345.7,,,,,493,481,,,,,,,1.005,0.97,,,50.12,49.24
H06,Absolute Quantification,ABS,S8_06,Ch2Unknown,2,Multi,494,ddPCR Supermix for Probes (no dUTP),9880,,,506,482,6601,12660,6506,27,95,12633,485,19261,,,,,,,,0.987,,,1.021,0.953,49.7,,,50.5,48.8,1,1,0,9754.7,1968.3,4636.8,,,,,500,488,,,,,,,1.005,0.97,,,50.12,49.24
H07,Absolute Quantification,ABS,S8_07,Ch1Unknown,1,Multi,251,ddPCR Supermix for Probes (no dUTP),5020,,,259,243,3630,15245,3610,20,56,15189,250,18875,,,,,,,,0.989,,,1.035,0.944,49.7,,,50.9,48.6,1,1,0,10355,1289.6,3033.1,,,,,255.5,247.1,,,,,,,1.012,0.966,,,50.3,49.1
H07,Absolute Quantification,ABS,S8_07,Ch2Unknown,2,Multi,254,ddPCR Supermix for Probes (no dUTP),5080,,,262,246,3666,15209,3610,20,56,15189,250,18875,,,,,,,,0.989,,,1.035,0.944,49.7,,,50.9,48.6,1,1,0,9767.9,1968.9,3483.6,,,,,258.3,249.9,,,,,,,1.012,0.966,,,50.3,49.1
H08,Absolute Quantification,ABS,S8_08,Ch1Unknown,1,Multi,121,ddPCR Supermix for Probes (no dUTP),2420,,,126,115,1843,17074,1830,13,26,17048,120,18917,,,,,,,,0.99,,,1.06,0.93,49.8,,,51.4,48.2,1,1,0,10374,1303.6,2187.3,,,,,123.4,117.8,,,,,,,1.025,0.96,,,50.6,49
H08,Absolute Quantification,ABS,S8_08,Ch2Unknown,2,Multi,121,ddPCR Supermix for Probes (no dUTP),2420,,,127,116,1856,17061,1830,13,26,17048,120,18917,,,,,,,,0.99,,,1.06,0.93,49.8,,,51.4,48.2,1,1,0,9814.4,1986.1,2754.2,,,,,124.3,118.7,,,,,,,1.025,0.96,,,50.6,49
H09,Absolute Quantification,ABS,S8_09,Ch1Unknown,1,Multi,60.5,ddPCR Supermix for Probes (no dUTP),1210,,,64.4,56.7,961,18201,949,12,16,18185,59.8,19162,,,,,,,,1,,,1.08,0.91,49.9,,,52.1,47.7,1,1,0,10267,1290.7,1740.9,,,,,62.5,58.6,,,,,,,1.041,0.95,,,51,48.8
H09,Absolute Quantification,ABS,S8_09,Ch2Unknown,2,Multi,60.8,ddPCR Supermix for Probes (no dUTP),1216,,,64.6,57,965,18197,949,12,16,18185,59.8,19162,,,,,,,,1,,,1.08,0.91,49.9,,,52.1,47.7,1,1,0,9724,1967.6,2358.2,,,,,62.7,58.8,,,,,,,1.041,0.95,,,51,48.8
H10,Absolute Quantification,ABS,S8_10,Ch1Unknown,1,Multi,32.4,ddPCR Supermix for Probes (no dUTP),648,,,35.1,29.6,532,19071,527,5,16,19055,32.1,19603,,,,,,,,0.98,,,1.1,0.86,49.5,,,52.5,46.5,1,1,0,10526,1332.5,1582,,,,,33.8,31,,,,,,,1.04,0.92,,,51,48
H10,Absolute Quantification,ABS,S8_10,Ch2Unknown,2,Multi,33,ddPCR Supermix for Probes (no dUTP),660,,,35.8,30.3,543,19060,527,5,16,19055,32.1,19603,,,,,,,,0.98,,,1.1,0.86,49.5,,,52.5,46.5,1,1,0,9906.8,2011.1,2229.8,,,,,34.5,31.6,,,,,,,1.04,0.92,,,51,48
H11,Absolute Quantification,ABS,S8_11,Ch1Unknown,1,Multi,14.8,ddPCR Supermix for Probes (no dUTP),296,,,16.6,13,249,19672,247,2,6,19666,14.7,19921,,,,,,,,0.98,,,1.16,0.81,49.6,,,54,45.2,1,1,0,10537,1348,1462.9,,,,,15.7,13.9,,,,,,,1.07,0.9,,,51.8,47.4
H11,Absolute Quantification,ABS,S8_11,Ch2Unknown,2,Multi,15,ddPCR Supermix for Probes (no dUTP),300,,,16.9,13.2,253,19668,247,2,6,19666,14.7,19921,,,,,,,,0.98,,,1.16,0.81,49.6,,,54,45.2,1,1,0,9869.7,2000.2,2100.1,,,,,16,14.1,,,,,,,1.07,0.9,,,51.8,47.4
H12,Absolute Quantification,ABS,S8_12,Ch1Unknown,1,Multi,7.7,ddPCR Supermix for Probes (no dUTP),154,,,9.1,6.3,119,18084,116,3,7,18077,7.52,18203,,,,,,,,0.97,,,1.21,0.72,49,,,55,43,1,1,0,10608,1339.3,1399.9,,,,,8.4,7,,,,,,,1.09,0.84,,,52.4,46
H12,Absolute Quantification,ABS,S8_12,Ch2Unknown,2,Multi,8,ddPCR Supermix for Probes (no dUTP),160,,,9.4,6.6,123,18080,116,3,7,18077,7.52,18203,,,,,,,,0.97,,,1.21,0.72,49,,,55,43,1,1,0,9921.4,2012.1,2065.6,,,,,8.7,7.3,,,,,,,1.09,0.84,,,52.4,46
